20250818,11:00:00,1.16807,1.16848,1.16802,1.16847,130,130,1
20250818,11:05:00,1.16851,1.16855,1.16843,1.16852,64,64,1
20250818,11:10:00,1.16854,1.16882,1.16852,1.16859,89,89,1
20250818,11:15:00,1.1686,1.16872,1.16843,1.16846,139,139,1
20250818,11:20:00,1.16843,1.16877,1.16832,1.16873,104,104,1
20250818,11:25:00,1.16871,1.16879,1.16847,1.16862,130,130,1
20250818,11:30:00,1.16863,1.16863,1.16811,1.16826,275,275,1
20250818,11:35:00,1.16825,1.16841,1.16823,1.16833,238,238,1
20250818,11:40:00,1.16833,1.16843,1.16823,1.16833,125,125,1
20250818,11:45:00,1.16835,1.16835,1.16812,1.16825,213,213,1
20250818,11:50:00,1.16825,1.16856,1.16825,1.16854,183,183,1
20250818,11:55:00,1.16853,1.16854,1.16714,1.16747,593,593,1
20250818,12:00:00,1.1675,1.16788,1.16735,1.16786,250,250,1
20250818,12:05:00,1.16786,1.16787,1.16727,1.16729,194,194,1
20250818,12:10:00,1.1673,1.16757,1.16715,1.16739,180,180,1
20250818,12:15:00,1.16742,1.16748,1.16711,1.16723,93,93,1
20250818,12:20:00,1.16724,1.16757,1.16724,1.16728,181,181,1
20250818,12:25:00,1.16731,1.16749,1.16713,1.16735,170,170,1
20250818,12:30:00,1.16736,1.16756,1.16724,1.16725,217,217,1
20250818,12:35:00,1.16724,1.16731,1.16662,1.16703,295,295,1
20250818,12:40:00,1.167,1.16722,1.16693,1.16702,201,201,1
20250818,12:45:00,1.16703,1.16717,1.16692,1.16708,177,177,1
20250818,12:50:00,1.16709,1.1673,1.1669,1.16725,174,174,1
20250818,12:55:00,1.16725,1.16763,1.16705,1.16763,249,249,1
20250818,13:00:00,1.16763,1.16775,1.16712,1.16736,236,236,1
20250818,13:05:00,1.16736,1.16739,1.16695,1.16713,189,189,1
20250818,13:10:00,1.16712,1.16749,1.16712,1.16723,234,234,1
20250818,13:15:00,1.1672,1.16748,1.1672,1.16731,136,136,1
20250818,13:20:00,1.1673,1.16759,1.16718,1.16753,192,192,1
20250818,13:25:00,1.16753,1.16764,1.16742,1.16755,143,143,1
20250818,13:30:00,1.16755,1.16762,1.16709,1.16731,240,240,1
20250818,13:35:00,1.16732,1.16773,1.16728,1.16745,311,311,1
20250818,13:40:00,1.16743,1.16773,1.16739,1.16756,356,356,1
20250818,13:45:00,1.16757,1.16758,1.16713,1.16723,317,317,1
20250818,13:50:00,1.16725,1.16774,1.16725,1.1675,238,238,1
20250818,13:55:00,1.16754,1.16777,1.16743,1.16777,242,242,1
20250818,14:00:00,1.16775,1.16782,1.16745,1.16777,256,256,1
20250818,14:05:00,1.1678,1.16843,1.16776,1.16821,356,356,1
20250818,14:10:00,1.16822,1.16823,1.16763,1.16777,286,286,1
20250818,14:15:00,1.16775,1.16805,1.16757,1.16798,332,332,1
20250818,14:20:00,1.16798,1.16799,1.16745,1.16782,260,260,1
20250818,14:25:00,1.16779,1.16811,1.16769,1.16778,304,304,1
20250818,14:30:00,1.16776,1.16776,1.16695,1.16719,352,352,1
20250818,14:35:00,1.16718,1.16744,1.16702,1.1674,248,248,1
20250818,14:40:00,1.16734,1.16734,1.16693,1.16713,182,182,1
20250818,14:45:00,1.16713,1.16713,1.16604,1.16647,432,432,1
20250818,14:50:00,1.16648,1.16654,1.16613,1.16627,288,288,1
20250818,14:55:00,1.16625,1.16648,1.16607,1.16641,328,328,1
20250818,15:00:00,1.16639,1.16659,1.16638,1.16647,236,236,1
20250818,15:05:00,1.16647,1.16671,1.16623,1.16633,243,243,1
20250818,15:10:00,1.16635,1.16651,1.16608,1.16644,213,213,1
20250818,15:15:00,1.16646,1.16672,1.16635,1.1666,165,165,1
20250818,15:20:00,1.16662,1.16708,1.16662,1.16687,218,218,1
20250818,15:25:00,1.16689,1.16696,1.16663,1.16692,217,217,1
20250818,15:30:00,1.16693,1.16713,1.16673,1.16699,157,157,1
20250818,15:35:00,1.16698,1.16736,1.1669,1.16734,215,215,1
20250818,15:40:00,1.16733,1.16744,1.16696,1.16703,157,157,1
20250818,15:45:00,1.16704,1.16729,1.16676,1.16687,266,266,1
20250818,15:50:00,1.16688,1.16701,1.16674,1.16678,185,185,1
20250818,15:55:00,1.16677,1.16693,1.16669,1.16673,217,217,1
20250818,16:00:00,1.16673,1.16673,1.16625,1.16649,269,269,1
20250818,16:05:00,1.16648,1.16649,1.16617,1.16624,315,315,1
20250818,16:10:00,1.16624,1.16661,1.16617,1.1666,173,173,1
20250818,16:15:00,1.1666,1.16669,1.16634,1.16643,172,172,1
20250818,16:20:00,1.16643,1.16659,1.16629,1.16647,94,94,1
20250818,16:25:00,1.16649,1.16662,1.16628,1.16655,188,188,1
20250818,16:30:00,1.16656,1.16663,1.16633,1.16642,121,121,1
20250818,16:35:00,1.1664,1.16671,1.1664,1.1667,106,106,1
20250818,16:40:00,1.16671,1.16672,1.16618,1.1662,152,152,1
20250818,16:45:00,1.16617,1.16619,1.16599,1.16606,144,144,1
20250818,16:50:00,1.16605,1.16605,1.16576,1.16588,182,182,1
20250818,16:55:00,1.16587,1.16596,1.16561,1.16577,158,158,1
20250818,17:00:00,1.16578,1.16618,1.16577,1.16607,215,215,1
20250818,17:05:00,1.16607,1.16622,1.16584,1.16592,125,125,1
20250818,17:10:00,1.16593,1.16614,1.16589,1.16602,90,90,1
20250818,17:15:00,1.166,1.16602,1.16569,1.1657,110,110,1
20250818,17:20:00,1.1657,1.16609,1.16566,1.16607,162,162,1
20250818,17:25:00,1.16609,1.16625,1.16604,1.1662,144,144,1
20250818,17:30:00,1.16621,1.16664,1.16618,1.16633,245,245,1
20250818,17:35:00,1.16636,1.16662,1.16635,1.16652,154,154,1
20250818,17:40:00,1.16653,1.16659,1.16622,1.16629,102,102,1
20250818,17:45:00,1.16627,1.16634,1.16615,1.16634,108,108,1
20250818,17:50:00,1.16632,1.16642,1.16623,1.16631,75,75,1
20250818,17:55:00,1.16633,1.1664,1.16621,1.16626,110,110,1
20250818,18:00:00,1.16625,1.16653,1.16615,1.16649,127,127,1
20250818,18:05:00,1.16649,1.1667,1.16646,1.16662,77,77,1
20250818,18:10:00,1.16661,1.16664,1.16655,1.16663,63,63,1
20250818,18:15:00,1.16662,1.16671,1.16649,1.16654,49,49,2
20250818,18:20:00,1.16656,1.16662,1.16643,1.16662,84,84,1
20250818,18:25:00,1.16664,1.16678,1.16664,1.16666,188,188,1
20250818,18:30:00,1.16665,1.16667,1.16638,1.1664,89,89,1
20250818,18:35:00,1.16638,1.1664,1.16596,1.1661,151,151,1
20250818,18:40:00,1.16612,1.16626,1.16599,1.16599,118,118,1
20250818,18:45:00,1.16598,1.1662,1.16586,1.16592,79,79,1
20250818,18:50:00,1.1659,1.16596,1.16585,1.1659,82,82,1
20250818,18:55:00,1.16589,1.16602,1.16585,1.16599,99,99,1
20250818,19:00:00,1.16598,1.1663,1.16598,1.16627,123,123,1
20250818,19:05:00,1.16627,1.16638,1.16621,1.1663,93,93,1
20250818,19:10:00,1.1663,1.16653,1.16628,1.16653,73,73,1
20250818,19:15:00,1.16652,1.16673,1.16652,1.16661,81,81,1
20250818,19:20:00,1.1666,1.16674,1.16652,1.16671,78,78,1
20250818,19:25:00,1.1667,1.16693,1.16667,1.16691,117,117,1
20250818,19:30:00,1.1669,1.16703,1.16688,1.16688,119,119,1
20250818,19:35:00,1.16687,1.16701,1.16682,1.16693,146,146,1
20250818,19:40:00,1.16692,1.16701,1.16685,1.16686,95,95,1
20250818,19:45:00,1.16686,1.16687,1.16667,1.16667,86,86,2
20250818,19:50:00,1.16669,1.16679,1.16662,1.16673,71,71,1
20250818,19:55:00,1.16671,1.16676,1.16663,1.16672,142,142,1
20250818,20:00:00,1.16669,1.16693,1.16669,1.16681,225,225,1
20250818,20:05:00,1.16681,1.16681,1.16663,1.16672,136,136,1
20250818,20:10:00,1.16672,1.16686,1.16671,1.16671,118,118,2
20250818,20:15:00,1.16671,1.16671,1.16657,1.16667,47,47,1
20250818,20:20:00,1.16667,1.16667,1.16647,1.16655,70,70,2
20250818,20:25:00,1.16655,1.16667,1.16654,1.16664,71,71,2
20250818,20:30:00,1.16663,1.16678,1.16662,1.16676,45,45,4
20250818,20:35:00,1.16676,1.16677,1.16653,1.16653,96,96,2
20250818,20:40:00,1.16654,1.16658,1.16646,1.16647,46,46,1
20250818,20:45:00,1.16646,1.16646,1.16625,1.16627,106,106,1
20250818,20:50:00,1.16627,1.16635,1.16615,1.16616,88,88,1
20250818,20:55:00,1.16617,1.16622,1.16596,1.16602,386,386,1
20250818,21:00:00,1.16598,1.16611,1.16575,1.16595,23,23,1
20250818,21:05:00,1.16604,1.1661,1.16591,1.16594,15,15,14
20250818,21:10:00,1.16609,1.16611,1.16592,1.16592,13,13,14
20250818,21:15:00,1.16592,1.1661,1.16592,1.1661,9,9,24
20250818,21:20:00,1.16616,1.16617,1.16602,1.16617,25,25,10
20250818,21:25:00,1.16615,1.16616,1.166,1.16615,20,20,10
20250818,21:30:00,1.16614,1.16616,1.16603,1.16603,65,65,14
20250818,21:35:00,1.16603,1.16603,1.16598,1.16601,28,28,30
20250818,21:40:00,1.166,1.16604,1.16597,1.166,70,70,14
20250818,21:45:00,1.166,1.16601,1.16598,1.166,36,36,22
20250818,21:50:00,1.16599,1.16607,1.16596,1.16599,59,59,8
20250818,21:55:00,1.16605,1.16613,1.16594,1.16613,63,63,10
20250818,22:00:00,1.16613,1.1665,1.16599,1.16649,247,247,1
20250818,22:05:00,1.16658,1.16746,1.16649,1.16731,179,179,1
20250818,22:10:00,1.16729,1.16742,1.16721,1.16727,92,92,2
20250818,22:15:00,1.16725,1.16726,1.16688,1.16689,80,80,1
20250818,22:20:00,1.16688,1.16699,1.16661,1.16687,72,72,2
20250818,22:25:00,1.16685,1.1669,1.16674,1.16684,39,39,3
20250818,22:30:00,1.16683,1.16686,1.16661,1.1667,38,38,2
20250818,22:35:00,1.1667,1.16685,1.1667,1.16681,40,40,1
20250818,22:40:00,1.16679,1.16679,1.16672,1.16677,22,22,3
20250818,22:45:00,1.16676,1.16688,1.16673,1.16687,36,36,3
20250818,22:50:00,1.16687,1.1669,1.16676,1.16676,77,77,3
20250818,22:55:00,1.16675,1.16696,1.16675,1.16694,122,122,3
20250818,23:00:00,1.16695,1.16695,1.1666,1.16666,93,93,1
20250818,23:05:00,1.16669,1.16678,1.16661,1.16666,63,63,3
20250818,23:10:00,1.16667,1.16668,1.16639,1.16644,116,116,3
20250818,23:15:00,1.16643,1.16645,1.16624,1.16644,71,71,3
20250818,23:20:00,1.16642,1.16651,1.16635,1.16649,57,57,1
20250818,23:25:00,1.16649,1.16649,1.16636,1.16643,88,88,1
20250818,23:30:00,1.16643,1.16644,1.16624,1.16625,83,83,4
20250818,23:35:00,1.16622,1.1663,1.16618,1.16625,91,91,3
20250818,23:40:00,1.16628,1.16651,1.16628,1.16647,40,40,2
20250818,23:45:00,1.16645,1.1668,1.16645,1.16675,98,98,2
20250818,23:50:00,1.16675,1.16685,1.16671,1.16675,77,77,1
20250818,23:55:00,1.16676,1.16681,1.16669,1.16679,129,129,3
20250819,00:00:00,1.16678,1.16684,1.16644,1.16645,214,214,1
20250819,00:05:00,1.16643,1.16661,1.16636,1.16661,198,198,1
20250819,00:10:00,1.16665,1.16697,1.16665,1.16685,171,171,1
20250819,00:15:00,1.16686,1.16699,1.16659,1.16671,174,174,1
20250819,00:20:00,1.1667,1.16671,1.16646,1.16654,222,222,1
20250819,00:25:00,1.16654,1.16668,1.16645,1.16658,218,218,1
20250819,00:30:00,1.16658,1.16662,1.16645,1.16656,184,184,1
20250819,00:35:00,1.16654,1.16656,1.16625,1.16626,199,199,1
20250819,00:40:00,1.16627,1.16633,1.16605,1.16613,172,172,1
20250819,00:45:00,1.16613,1.16625,1.16606,1.16606,114,114,1
20250819,00:50:00,1.16607,1.16607,1.16558,1.16558,222,222,1
20250819,00:55:00,1.16556,1.16587,1.16556,1.16583,251,251,1
20250819,01:00:00,1.16585,1.16619,1.16581,1.16615,114,114,1
20250819,01:05:00,1.16616,1.16622,1.16593,1.16604,122,122,1
20250819,01:10:00,1.16605,1.16611,1.16573,1.16575,110,110,1
20250819,01:15:00,1.16574,1.16583,1.1656,1.1656,88,88,1
20250819,01:20:00,1.16559,1.16569,1.16507,1.16521,202,202,1
20250819,01:25:00,1.16522,1.1653,1.16428,1.1643,342,342,1
20250819,01:30:00,1.16432,1.16453,1.1639,1.16423,573,573,1
20250819,01:35:00,1.16423,1.16469,1.16423,1.16464,452,452,1
20250819,01:40:00,1.16465,1.16491,1.16456,1.16489,405,405,1
20250819,01:45:00,1.16489,1.16527,1.16489,1.16519,389,389,1
20250819,01:50:00,1.16518,1.16528,1.16501,1.1651,296,296,1
20250819,01:55:00,1.16512,1.16516,1.16489,1.1649,392,392,1
20250819,02:00:00,1.16491,1.16503,1.16467,1.1648,323,323,1
20250819,02:05:00,1.16482,1.1651,1.16473,1.16508,277,277,2
20250819,02:10:00,1.16508,1.16549,1.16499,1.16549,287,287,1
20250819,02:15:00,1.16549,1.16559,1.1652,1.16525,242,242,1
20250819,02:20:00,1.16526,1.16544,1.16519,1.16542,219,219,2
20250819,02:25:00,1.16542,1.16544,1.16519,1.16523,232,232,1
20250819,02:30:00,1.16524,1.16541,1.16519,1.16534,120,120,1
20250819,02:35:00,1.16535,1.16536,1.16515,1.16518,62,62,1
20250819,02:40:00,1.16516,1.16531,1.16511,1.1653,54,54,1
20250819,02:45:00,1.16527,1.16527,1.16512,1.16519,71,71,1
20250819,02:50:00,1.16521,1.16537,1.16518,1.16526,56,56,1
20250819,02:55:00,1.16525,1.1653,1.16509,1.16528,94,94,1
20250819,03:00:00,1.1653,1.1654,1.16504,1.16518,143,143,1
20250819,03:05:00,1.16518,1.1654,1.16515,1.16539,94,94,1
20250819,03:10:00,1.16542,1.16546,1.16525,1.16546,68,68,2
20250819,03:15:00,1.16544,1.16553,1.16532,1.16535,72,72,1
20250819,03:20:00,1.16535,1.16555,1.16532,1.16552,131,131,1
20250819,03:25:00,1.16554,1.16571,1.16553,1.16564,70,70,1
20250819,03:30:00,1.16565,1.16586,1.16565,1.1658,135,135,1
20250819,03:35:00,1.16581,1.16583,1.16565,1.16581,142,142,1
20250819,03:40:00,1.16581,1.16585,1.16566,1.1658,95,95,1
20250819,03:45:00,1.16579,1.16585,1.1655,1.1655,139,139,1
20250819,03:50:00,1.16551,1.16584,1.1655,1.16584,116,116,2
20250819,03:55:00,1.16582,1.16582,1.16541,1.16549,107,107,1
20250819,04:00:00,1.16549,1.16557,1.16534,1.16557,127,127,1
20250819,04:05:00,1.16557,1.16571,1.16552,1.16562,110,110,1
20250819,04:10:00,1.16561,1.16576,1.16554,1.16558,142,142,2
20250819,04:15:00,1.16557,1.16596,1.16543,1.16583,125,125,1
20250819,04:20:00,1.16581,1.16593,1.1658,1.16592,32,32,1
20250819,04:25:00,1.16592,1.16592,1.16567,1.16572,58,58,1
20250819,04:30:00,1.16571,1.16591,1.1657,1.16586,54,54,1
20250819,04:35:00,1.16589,1.16589,1.16573,1.16574,109,109,2
20250819,04:40:00,1.16574,1.16595,1.16566,1.16591,88,88,1
20250819,04:45:00,1.16591,1.16601,1.16578,1.16588,127,127,1
20250819,04:50:00,1.16586,1.16616,1.16582,1.1661,184,184,2
20250819,04:55:00,1.16611,1.16611,1.16593,1.16604,163,163,1
20250819,05:00:00,1.16605,1.16641,1.16605,1.16634,122,122,1
20250819,05:05:00,1.16635,1.1665,1.16633,1.16638,75,75,1
20250819,05:10:00,1.16636,1.16646,1.16632,1.16632,46,46,1
20250819,05:15:00,1.16634,1.16648,1.16625,1.16628,68,68,2
20250819,05:20:00,1.16626,1.16632,1.16616,1.1663,56,56,1
20250819,05:25:00,1.16629,1.16655,1.16629,1.16653,56,56,1
20250819,05:30:00,1.16651,1.16656,1.16631,1.16632,67,67,1
20250819,05:35:00,1.1663,1.16636,1.1662,1.16636,65,65,1
20250819,05:40:00,1.16637,1.1664,1.16624,1.16635,45,45,2
20250819,05:45:00,1.16636,1.16645,1.16576,1.16579,197,197,1
20250819,05:50:00,1.16579,1.16579,1.16555,1.16576,108,108,1
20250819,05:55:00,1.16577,1.16588,1.16537,1.16551,307,307,1
20250819,06:00:00,1.1655,1.1657,1.16511,1.1656,400,400,1
